library	symbol	class
libdoca_common	priv_doca_uar_base_addr_get	query
libdoca_common	priv_doca_uar_bridge	connect
libdoca_common	priv_doca_uar_devx_obj_get	query
libdoca_common	priv_doca_uar_from_doca_uar	internal
libdoca_common	priv_doca_uar_id_get	query
libdoca_common	priv_doca_uar_page_get	query
libdoca_common	priv_doca_uar_reg_addr_get	lifecycle
libdoca_common	priv_doca_umem_base_offset_get	query
libdoca_common	priv_doca_umem_bridge	connect
libdoca_common	priv_doca_umem_buffer_get	query
libdoca_common	priv_doca_umem_create	lifecycle
libdoca_common	priv_doca_umem_create_dmabuf	lifecycle
libdoca_common	priv_doca_umem_create_pg_sz	lifecycle
libdoca_common	priv_doca_umem_destroy	lifecycle
libdoca_common	priv_doca_umem_dpa_create	lifecycle
libdoca_common	priv_doca_umem_from_doca_umem	internal
libdoca_common	priv_doca_umem_gpu_create	lifecycle
libdoca_common	priv_doca_umem_id_get	query
libdoca_common	priv_doca_umem_pg_size_get	query
libdoca_common	priv_doca_umem_size_get	query
libdoca_common	priv_doca_umr_bridge_init	lifecycle
libdoca_common	priv_doca_umr_bridge_uninit	lifecycle
libdoca_common	priv_doca_umr_buf_to_wqe	query
libdoca_common	priv_doca_umr_buf_to_wqe_ext	query
libdoca_common	priv_doca_umr_complete	poll
libdoca_common	priv_doca_umr_mkey_free	lifecycle
libdoca_common	priv_doca_umr_start	lifecycle
libdoca_common	priv_doca_utils_log2_round_up	internal
libdoca_common	priv_doca_utils_log2_uint16	internal
libdoca_common	priv_doca_utils_log2_uint32	internal
libdoca_common	priv_doca_utils_log2_uint64	internal
libdoca_common	priv_doca_utils_log2_uint8	internal
libdoca_common	priv_doca_utils_print_64b_cqe	query
libdoca_common	priv_doca_utils_print_buffer	query
libdoca_common	priv_doca_utils_print_err_cqe	query
libdoca_common	priv_doca_utils_print_mmo_wqe	query
libdoca_common	priv_doca_utils_print_mmo_wqe_metadata_seg	query
libdoca_common	priv_doca_utils_print_nop_wqe	query
libdoca_common	priv_doca_utils_print_send_wqe	query
libdoca_common	priv_doca_utils_print_umr_wqe	query
libdoca_common	priv_doca_utils_print_wqe_ctrl_seg	query
libdoca_common	priv_doca_utils_print_wqe_data_seg	query
libdoca_common	priv_doca_utils_print_wqe_eth_seg	query
libdoca_common	priv_doca_utils_print_wqe_remote_address_seg	query
libdoca_common	priv_doca_zalloc	memory
libdoca_compress	doca_compress_as_ctx	query
libdoca_compress	doca_compress_cap_get_max_num_tasks	capability
libdoca_compress	doca_compress_cap_task_compress_deflate_get_max_buf_list_len	capability
libdoca_compress	doca_compress_cap_task_compress_deflate_get_max_buf_size	capability
libdoca_compress	doca_compress_cap_task_compress_deflate_is_supported	capability
libdoca_compress	doca_compress_cap_task_decompress_deflate_get_max_buf_list_len	capability
libdoca_compress	doca_compress_cap_task_decompress_deflate_get_max_buf_size	capability
libdoca_compress	doca_compress_cap_task_decompress_deflate_is_supported	capability
libdoca_compress	doca_compress_cap_task_decompress_lz4_block_get_max_buf_list_len	capability
libdoca_compress	doca_compress_cap_task_decompress_lz4_block_get_max_buf_size	capability
libdoca_compress	doca_compress_cap_task_decompress_lz4_block_is_supported	capability
libdoca_compress	doca_compress_cap_task_decompress_lz4_stream_get_max_buf_list_len	capability
libdoca_compress	doca_compress_cap_task_decompress_lz4_stream_get_max_buf_size	capability
libdoca_compress	doca_compress_cap_task_decompress_lz4_stream_is_supported	capability
libdoca_compress	doca_compress_create	lifecycle
libdoca_compress	doca_compress_destroy	lifecycle
libdoca_compress	doca_compress_task_compress_deflate_alloc_init	construct
libdoca_compress	doca_compress_task_compress_deflate_as_task	construct
libdoca_compress	doca_compress_task_compress_deflate_get_adler_cs	query
libdoca_compress	doca_compress_task_compress_deflate_get_crc_cs	query
libdoca_compress	doca_compress_task_compress_deflate_get_dst	query
libdoca_compress	doca_compress_task_compress_deflate_get_src	query
libdoca_compress	doca_compress_task_compress_deflate_set_conf	query
libdoca_compress	doca_compress_task_compress_deflate_set_dst	query
libdoca_compress	doca_compress_task_compress_deflate_set_src	query
libdoca_compress	doca_compress_task_decompress_deflate_alloc_init	construct
libdoca_compress	doca_compress_task_decompress_deflate_as_task	construct
libdoca_compress	doca_compress_task_decompress_deflate_get_adler_cs	query
libdoca_compress	doca_compress_task_decompress_deflate_get_crc_cs	query
libdoca_compress	doca_compress_task_decompress_deflate_get_dst	query
libdoca_compress	doca_compress_task_decompress_deflate_get_src	query
libdoca_compress	doca_compress_task_decompress_deflate_set_conf	query
libdoca_compress	doca_compress_task_decompress_deflate_set_dst	query
libdoca_compress	doca_compress_task_decompress_deflate_set_src	query
libdoca_compress	doca_compress_task_decompress_lz4_block_alloc_init	construct
libdoca_compress	doca_compress_task_decompress_lz4_block_as_task	construct
libdoca_compress	doca_compress_task_decompress_lz4_block_get_crc_cs	query
libdoca_compress	doca_compress_task_decompress_lz4_block_get_dst	query
libdoca_compress	doca_compress_task_decompress_lz4_block_get_src	query
libdoca_compress	doca_compress_task_decompress_lz4_block_get_xxh_cs	query
libdoca_compress	doca_compress_task_decompress_lz4_block_set_conf	query
libdoca_compress	doca_compress_task_decompress_lz4_block_set_dst	query
libdoca_compress	doca_compress_task_decompress_lz4_block_set_src	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_alloc_init	construct
libdoca_compress	doca_compress_task_decompress_lz4_stream_as_task	construct
libdoca_compress	doca_compress_task_decompress_lz4_stream_get_are_blocks_independent	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_get_crc_cs	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_get_dst	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_get_has_block_checksum	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_get_src	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_get_xxh_cs	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_set_are_blocks_independent	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_set_conf	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_set_dst	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_set_has_block_checksum	query
libdoca_compress	doca_compress_task_decompress_lz4_stream_set_src	query
libdoca_compress	priv_doca_compress_disable_umr	lifecycle
libdoca_compress	priv_doca_compress_get_log_num_qps	query
libdoca_compress	priv_doca_compress_get_log_qp_depth	query
libdoca_compress	priv_doca_compress_get_num_wqes_per_task	query
libdoca_compress	priv_doca_compress_set_log_num_qps	query
libdoca_compress	priv_doca_compress_set_log_qp_depth	query
libdoca_devemu_pci	doca_devemu_pci_cap_bar_db_region_get_max_num_region_blocks	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_db_region_get_region_block_size	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_db_region_get_start_addr_alignment	lifecycle
libdoca_devemu_pci	doca_devemu_pci_cap_bar_db_region_is_identify_by_data_supported	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_db_region_is_identify_by_offset_supported	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_get_max_bar_db_regions	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_get_max_bar_msix_pba_regions	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_get_max_bar_msix_table_regions	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_get_max_bar_regions	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_get_max_bar_stateful_regions	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_msix_pba_region_get_max_num_region_blocks	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_msix_pba_region_get_region_block_size	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_msix_pba_region_get_start_addr_alignment	lifecycle
libdoca_devemu_pci	doca_devemu_pci_cap_bar_msix_table_region_get_max_num_region_blocks	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_msix_table_region_get_region_block_size	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_msix_table_region_get_start_addr_alignment	lifecycle
libdoca_devemu_pci	doca_devemu_pci_cap_bar_stateful_region_get_max_num_region_blocks	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_stateful_region_get_region_block_size	capability
libdoca_devemu_pci	doca_devemu_pci_cap_bar_stateful_region_get_start_addr_alignment	lifecycle
libdoca_devemu_pci	doca_devemu_pci_cap_get_max_hotplug_devices	lifecycle
libdoca_devemu_pci	doca_devemu_pci_cap_get_max_types	capability
libdoca_devemu_pci	doca_devemu_pci_cap_is_mmap_add_dev_supported	lifecycle
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_log_max_bar_size	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_log_max_db_size	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_log_max_db_stride_size	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_log_min_bar_size	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_log_min_db_size	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_log_min_db_stride_size	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_max_bar_db_regions	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_max_bar_msix_pba_regions	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_max_bar_msix_table_regions	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_max_bar_regions	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_max_bar_stateful_regions	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_max_bars	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_max_num_db	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_get_max_num_msix	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_is_bar_mem_type_supported	capability
libdoca_devemu_pci	doca_devemu_pci_cap_type_is_hotplug_supported	lifecycle
libdoca_devemu_pci	doca_devemu_pci_cap_type_is_mgmt_supported	capability
libdoca_devemu_pci	doca_devemu_pci_db_completion_create	lifecycle
libdoca_devemu_pci	doca_devemu_pci_db_completion_destroy	lifecycle
libdoca_devemu_pci	doca_devemu_pci_db_completion_get_curr_num_dbs	query
libdoca_devemu_pci	doca_devemu_pci_db_completion_get_dpa_handle	query
libdoca_devemu_pci	doca_devemu_pci_db_completion_get_max_num_dbs	capability
libdoca_devemu_pci	doca_devemu_pci_db_completion_set_max_num_dbs	query
libdoca_devemu_pci	doca_devemu_pci_db_completion_start	lifecycle
libdoca_devemu_pci	doca_devemu_pci_db_completion_stop	lifecycle
libdoca_devemu_pci	doca_devemu_pci_db_create_on_dpa	lifecycle
libdoca_devemu_pci	doca_devemu_pci_db_destroy	lifecycle
libdoca_devemu_pci	doca_devemu_pci_db_get_dpa_handle	query
libdoca_devemu_pci	doca_devemu_pci_db_modify_value	lifecycle
libdoca_devemu_pci	doca_devemu_pci_db_query_value	query
libdoca_devemu_pci	doca_devemu_pci_db_start	lifecycle
libdoca_devemu_pci	doca_devemu_pci_db_stop	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_as_ctx	query
libdoca_devemu_pci	doca_devemu_pci_dev_create	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_create_rep	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_ctrl_msg_send_recv	submit
libdoca_devemu_pci	doca_devemu_pci_dev_destroy	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_destroy_rep	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_event_bar_stateful_region_driver_write_get_bar_id	query
libdoca_devemu_pci	doca_devemu_pci_dev_event_bar_stateful_region_driver_write_get_bar_region_start_addr	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_event_bar_stateful_region_driver_write_get_pci_dev	query
libdoca_devemu_pci	doca_devemu_pci_dev_event_bar_stateful_region_driver_write_register	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_event_flr_register	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_event_hotplug_state_change_register	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_get_class_code	query
libdoca_devemu_pci	doca_devemu_pci_dev_get_device_id	query
libdoca_devemu_pci	doca_devemu_pci_dev_get_hotplug_state	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_get_num_db	query
libdoca_devemu_pci	doca_devemu_pci_dev_get_num_msix	query
libdoca_devemu_pci	doca_devemu_pci_dev_get_revision_id	query
libdoca_devemu_pci	doca_devemu_pci_dev_get_subsystem_id	query
libdoca_devemu_pci	doca_devemu_pci_dev_get_subsystem_vendor_id	query
libdoca_devemu_pci	doca_devemu_pci_dev_get_vendor_id	query
libdoca_devemu_pci	doca_devemu_pci_dev_hotplug	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_hotunplug	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_is_flr	capability
libdoca_devemu_pci	doca_devemu_pci_dev_modify_bar_stateful_region_default_values	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_modify_bar_stateful_region_values	lifecycle
libdoca_devemu_pci	doca_devemu_pci_dev_query_bar_stateful_region_values	query
libdoca_devemu_pci	doca_devemu_pci_dev_set_class_code	query
libdoca_devemu_pci	doca_devemu_pci_dev_set_device_id	query
libdoca_devemu_pci	doca_devemu_pci_dev_set_num_db	query
libdoca_devemu_pci	doca_devemu_pci_dev_set_num_msix	query
libdoca_devemu_pci	doca_devemu_pci_dev_set_revision_id	query
libdoca_devemu_pci	doca_devemu_pci_dev_set_subsystem_id	query
libdoca_devemu_pci	doca_devemu_pci_dev_set_subsystem_vendor_id	query
libdoca_devemu_pci	doca_devemu_pci_dev_set_vendor_id	query
libdoca_devemu_pci	doca_devemu_pci_get_available_resources	query
libdoca_devemu_pci	doca_devemu_pci_mmap_create	lifecycle
libdoca_devemu_pci	doca_devemu_pci_msix_create_on_dpa	lifecycle
libdoca_devemu_pci	doca_devemu_pci_msix_destroy	lifecycle
libdoca_devemu_pci	doca_devemu_pci_msix_get_dpa_handle	query
libdoca_devemu_pci	doca_devemu_pci_release_resources	lifecycle
libdoca_devemu_pci	doca_devemu_pci_rep_get_hotplug_state	lifecycle
libdoca_devemu_pci	doca_devemu_pci_resources_get_num_db	query
libdoca_devemu_pci	doca_devemu_pci_resources_get_num_msix	query
libdoca_devemu_pci	doca_devemu_pci_type_bar_transaction_region_conf_set	query
libdoca_devemu_pci	doca_devemu_pci_type_create	lifecycle
libdoca_devemu_pci	doca_devemu_pci_type_create_rep_list	lifecycle
libdoca_devemu_pci	doca_devemu_pci_type_destroy	lifecycle
libdoca_devemu_pci	doca_devemu_pci_type_get_class_code	query
libdoca_devemu_pci	doca_devemu_pci_type_get_dev	query
libdoca_devemu_pci	doca_devemu_pci_type_get_device_id	query
libdoca_devemu_pci	doca_devemu_pci_type_get_name	query
libdoca_devemu_pci	doca_devemu_pci_type_get_num_db	query
libdoca_devemu_pci	doca_devemu_pci_type_get_num_msix	query
libdoca_devemu_pci	doca_devemu_pci_type_get_revision_id	query
libdoca_devemu_pci	doca_devemu_pci_type_get_subsystem_id	query
libdoca_devemu_pci	doca_devemu_pci_type_get_subsystem_vendor_id	query
libdoca_devemu_pci	doca_devemu_pci_type_get_vendor_id	query
libdoca_devemu_pci	doca_devemu_pci_type_is_started	capability
libdoca_devemu_pci	doca_devemu_pci_type_modify_bar_stateful_region_default_values	lifecycle
libdoca_devemu_pci	doca_devemu_pci_type_set_bar_db_region_by_data_conf	query
libdoca_devemu_pci	doca_devemu_pci_type_set_bar_db_region_by_offset_conf	query
libdoca_devemu_pci	doca_devemu_pci_type_set_bar_msix_pba_region_conf	query
libdoca_devemu_pci	doca_devemu_pci_type_set_bar_msix_table_region_conf	query
libdoca_devemu_pci	doca_devemu_pci_type_set_bar_stateful_region_conf	query
libdoca_devemu_pci	doca_devemu_pci_type_set_class_code	query
libdoca_devemu_pci	doca_devemu_pci_type_set_dev	query
libdoca_devemu_pci	doca_devemu_pci_type_set_device_id	query
libdoca_devemu_pci	doca_devemu_pci_type_set_io_bar_conf	query
libdoca_devemu_pci	doca_devemu_pci_type_set_memory_bar_conf	query
libdoca_devemu_pci	doca_devemu_pci_type_set_num_db	query
libdoca_devemu_pci	doca_devemu_pci_type_set_num_msix	query
libdoca_devemu_pci	doca_devemu_pci_type_set_revision_id	query
libdoca_devemu_pci	doca_devemu_pci_type_set_subsystem_id	query
libdoca_devemu_pci	doca_devemu_pci_type_set_subsystem_vendor_id	query
libdoca_devemu_pci	doca_devemu_pci_type_set_vendor_id	query
libdoca_devemu_pci	doca_devemu_pci_type_start	lifecycle
libdoca_devemu_pci	doca_devemu_pci_type_stop	lifecycle
libdoca_devemu_pci	doca_devemu_pci_type_user_cb_handlers_conf_set	query
libdoca_devemu_pci	priv_doca_devemu_is_dev_rep_associated_with_devs	capability
libdoca_devemu_pci	priv_doca_devemu_pci_dev_db_cq_mapping_create	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_dev_db_cq_mapping_destroy	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_dev_db_cq_mapping_modify	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_dev_db_cq_mapping_query	query
libdoca_devemu_pci	priv_doca_devemu_pci_dev_drain_one	poll
libdoca_devemu_pci	priv_doca_devemu_pci_dev_eq_create	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_dev_eq_destroy	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_dev_eq_query	query
libdoca_devemu_pci	priv_doca_devemu_pci_dev_init	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_dev_progress_one_running	poll
libdoca_devemu_pci	priv_doca_devemu_pci_dev_progress_one_starting	poll
libdoca_devemu_pci	priv_doca_devemu_pci_dev_request_stop	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_dev_start	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_dev_stop	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_dev_uninit	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_type_init	lifecycle
libdoca_devemu_pci	priv_doca_devemu_pci_type_uninit	lifecycle
libdoca_devemu_virtio_core	doca_devemu_virtio_cap_default_type_get_configurable_device_features_63_0	capability
libdoca_devemu_virtio_core	doca_devemu_virtio_cap_default_type_get_max_num_queues	capability
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_as_ctx	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_as_pci_dev	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_event_reset_register	lifecycle
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_get_config_generation	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_get_config_msix_vector	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_get_device_features_63_0	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_get_device_status	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_get_driver_features_63_0	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_get_num_enabled_queues	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_get_num_queues	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_get_num_required_running_virtio_io_ctxs	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_get_queue_size	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_set_device_features_63_0	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_set_num_queues	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_set_num_required_running_virtio_io_ctxs	query
libdoca_devemu_virtio_core	doca_devemu_virtio_dev_set_queue_size	query
libdoca_devemu_virtio_core	doca_devemu_virtio_io_as_ctx	query
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_create_list	lifecycle
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_destroy_list	lifecycle
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_get_driver_avail_idx	query
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_get_driver_used_idx	query
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_get_enabled	query
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_get_hw_avail_idx	query
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_get_hw_used_idx	query
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_get_id	query
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_get_inflights	query
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_get_size	query
libdoca_devemu_virtio_core	doca_devemu_virtio_queue_stats_populate_list	query
libdoca_devemu_virtio_core	doca_devemu_virtio_tls_get	query
libdoca_devemu_virtio_core	doca_devemu_virtio_tls_req_get	query
libdoca_devemu_virtio_core	doca_devemu_virtio_tls_req_put	submit
libdoca_devemu_virtio_core	doca_devemu_virtio_tls_set_create	lifecycle
libdoca_devemu_virtio_core	doca_devemu_virtio_tls_set_destroy	lifecycle
libdoca_devemu_virtio_core	doca_devemu_virtio_type_as_pci_type	query
libdoca_devemu_virtio_core	doca_devemu_virtio_type_get_config_generation	query
libdoca_devemu_virtio_core	doca_devemu_virtio_type_get_device_features_63_0	query
libdoca_devemu_virtio_core	doca_devemu_virtio_type_get_num_queues	query
libdoca_devemu_virtio_core	doca_devemu_virtio_type_get_queue_size	query
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_config_from_emu_object_get	query
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_dev_drain_one	poll
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_dev_init	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_dev_progress_one_running	poll
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_dev_progress_one_starting	poll
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_dev_request_stop	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_dev_start	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_dev_stop	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_dev_uninit	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_execute_stats_cb	query
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_handle_pci_events	internal
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_io_drain_cb	internal
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_io_init	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_io_progress_one_running_cb	poll
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_io_progress_one_starting_cb	poll
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_io_request_stop_cb	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_io_start_cb	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_io_stop_cb	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_io_uninit	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_q_config_from_emu_object_get	query
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_req_complete	poll
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_type_init	lifecycle
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_type_set_config_generation	query
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_type_set_device_features_63_0	query
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_type_set_num_queues	query
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_type_set_queue_size	query
libdoca_devemu_virtio_core	priv_doca_devemu_virtio_type_uninit	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_cfg_create	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_cfg_destroy	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_cfg_get_notification_req_user_data_size	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_cfg_get_vfs_req_user_data_size	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_cfg_set_notification_req_user_data_size	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_cfg_set_vfs_req_user_data_size	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_as_ctx	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_as_pci_dev	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_as_virtio_dev	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_create	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_destroy	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_get_notify_buf_size	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_get_num_request_queues	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_get_req_src_domain_id_range	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_get_tag	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_set_notify_buf_size	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_set_num_request_queues	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_dev_set_tag	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_find_default_vfs_type_by_dev	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_init	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_io_as_ctx	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_io_as_virtio_io	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_io_create	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_io_destroy	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_io_event_vfs_notification_req_notice_register	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_io_event_vfs_req_notice_register	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_is_default_vfs_type_supported	capability
libdoca_devemu_virtio_fs	doca_devemu_vfs_notification_req_complete	submit
libdoca_devemu_virtio_fs	doca_devemu_vfs_notification_req_get_dataout	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_notification_req_get_dataout_data_len	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_notification_req_get_dataout_list_len	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_notification_req_get_id	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_notification_req_get_src_domain_id	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_req_complete	submit
libdoca_devemu_virtio_fs	doca_devemu_vfs_req_get_datain	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_req_get_datain_data_len	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_req_get_datain_list_len	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_req_get_dataout	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_req_get_dataout_data_len	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_req_get_dataout_list_len	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_req_get_id	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_req_get_src_domain_id	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_teardown	lifecycle
libdoca_devemu_virtio_fs	doca_devemu_vfs_type_as_pci_type	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_type_as_virtio_type	query
libdoca_devemu_virtio_fs	doca_devemu_vfs_type_get_num_request_queues	query
libdoca_dma	doca_dma_as_ctx	query
libdoca_dma	doca_dma_cap_get_max_num_tasks	capability
libdoca_dma	doca_dma_cap_task_memcpy_get_max_buf_list_len	capability
libdoca_dma	doca_dma_cap_task_memcpy_get_max_buf_size	capability
libdoca_dma	doca_dma_cap_task_memcpy_is_supported	capability
libdoca_dma	doca_dma_create	lifecycle
libdoca_dma	doca_dma_destroy	lifecycle
libdoca_dma	doca_dma_get_gpu_handle	query
libdoca_dma	doca_dma_task_memcpy_alloc_init	construct
